model,query,run,rows,latency
hcdt,Which genes are associated with Alzheimer’s disease?,4,1060,39.63790322095156
hcdt,Which genes are associated with Alzheimer’s disease?,5,1060,38.8147039655596
hcdt,For which diseases is darolutamide used?,1,1,28.161231871694326
hcdt,For which diseases is darolutamide used?,2,1,27.01890902593732
hcdt,For which diseases is darolutamide used?,3,1,29.291071536019444
hcdt,For which diseases is darolutamide used?,4,1,37.20210551470518
hcdt,For which diseases is darolutamide used?,5,1,27.68305727094412
hcdt,Which genes are associated with renal cell carcinoma?,1,581,27.66514646075666
hcdt,Which genes are associated with renal cell carcinoma?,2,581,31.766550881788135
hcdt,Which genes are associated with renal cell carcinoma?,3,581,26.112496932968497
hcdt,Which genes are associated with renal cell carcinoma?,4,581,27.207632025703788
hcdt,Which genes are associated with renal cell carcinoma?,5,581,30.717406852170825
hcdt,Which diseases are associated with the KRAS gene?,1,67,29.110684156417847
hcdt,Which diseases are associated with the KRAS gene?,2,67,25.526112020015717
hcdt,Which diseases are associated with the KRAS gene?,3,67,26.594774447381496
hcdt,Which diseases are associated with the KRAS gene?,4,67,23.691613467410207
hcdt,Which diseases are associated with the KRAS gene?,5,67,22.14938729442656
hcdt,Which pathways are associated with the APP gene?,1,13,26.045358084142208
hcdt,Which pathways are associated with the APP gene?,2,13,24.5255232360214
hcdt,Which pathways are associated with the APP gene?,3,13,25.747550021857023
hcdt,Which pathways are associated with the APP gene?,4,13,22.41037054732442
hcdt,Which pathways are associated with the APP gene?,5,13,25.535655185580254
hcdt,Which genes are associated with schizophrenia?,1,868,26.754871321842074
hcdt,Which genes are associated with schizophrenia?,2,868,38.402062587440014
hcdt,Which genes are associated with schizophrenia?,3,868,28.05965061299503
hcdt,Which genes are associated with schizophrenia?,4,868,34.16507909633219
hcdt,Which genes are associated with schizophrenia?,5,868,28.536592351272702
hcdt,Which diseases are treated with valdecoxib?,1,1,32.569835076108575
hcdt,Which diseases are treated with valdecoxib?,2,1,30.763045927509665
hcdt,Which diseases are treated with valdecoxib?,3,1,27.272073108702898
hcdt,Which diseases are treated with valdecoxib?,4,1,25.175766030326486
hcdt,Which diseases are treated with valdecoxib?,5,1,24.839546823874116
hcdt,What are the known targets of vandetanib?,1,362,25.182234389707446
hcdt,What are the known targets of vandetanib?,2,362,27.353443985804915
hcdt,What are the known targets of vandetanib?,3,362,28.219935288652778
hcdt,What are the known targets of vandetanib?,4,362,28.630262780934572
hcdt,What are the known targets of vandetanib?,5,362,28.285990247502923
hcdt,Which pathways are associated with the CFTR gene?,1,15,30.611647935584188
hcdt,Which pathways are associated with the CFTR gene?,2,15,29.54770644195378
hcdt,Which pathways are associated with the CFTR gene?,3,15,50.55480973422527
hcdt,Which pathways are associated with the CFTR gene?,4,15,38.500147672370076
hcdt,Which pathways are associated with the CFTR gene?,5,15,33.03022823296487
hcdt,Which drugs are used to treat tuberculosis?,1,48,40.72300560027361
hcdt,Which drugs are used to treat tuberculosis?,2,48,28.96390774846077
hcdt,Which drugs are used to treat tuberculosis?,3,48,35.37687273696065
hcdt,Which drugs are used to treat tuberculosis?,4,48,26.490904277190566
hcdt,Which drugs are used to treat tuberculosis?,5,48,28.112954787909985
hcdt,Which drugs are used to treat pancreatic adenocarcinoma?,4,50,53.2651038877666
hcdt,Which drugs are used to treat pancreatic adenocarcinoma?,5,50,56.437377067282796
hcdt,Which drugs are used to treat chronic myeloid leukemia?,1,24,28.143715124577284
hcdt,Which drugs are used to treat chronic myeloid leukemia?,2,24,27.050357783213258
hcdt,Which drugs are used to treat chronic myeloid leukemia?,3,24,28.090972071513534
hcdt,Which drugs are used to treat chronic myeloid leukemia?,4,24,32.19941697269678
hcdt,Which drugs are used to treat chronic myeloid leukemia?,5,24,34.277062222361565
hcdt,Which drugs are used to treat Parkinson’s disease?,1,123,32.413802929222584
hcdt,Which drugs are used to treat Parkinson’s disease?,2,123,52.75175234116614
hcdt,Which drugs are used to treat Parkinson’s disease?,3,123,27.46832157112658
hcdt,Which drugs are used to treat Parkinson’s disease?,4,123,31.642011871561408
hcdt,Which drugs are used to treat Parkinson’s disease?,5,123,28.657430225983262
hcdt,Which drugs are used to treat inflammatory bowel disease?,1,84,34.95382210984826
hcdt,Which drugs are used to treat inflammatory bowel disease?,2,84,33.408368257805705
hcdt,Which drugs are used to treat inflammatory bowel disease?,3,84,32.88399847783148
hcdt,Which drugs are used to treat inflammatory bowel disease?,4,84,38.18352730572224
hcdt,Which drugs are used to treat inflammatory bowel disease?,5,84,28.727468814700842
hcdt,Which targets are acted on by imatinib?,1,411,31.980588728561997
hcdt,Which targets are acted on by imatinib?,2,411,32.74197001568973
hcdt,Which targets are acted on by imatinib?,3,411,37.99989562667906
hcdt,Which targets are acted on by imatinib?,4,411,31.430135246366262
hcdt,Which targets are acted on by imatinib?,5,411,26.971369575709105
hcdt,Which biological targets does sorafenib interact with?,1,430,32.29985714890063
hcdt,Which biological targets does sorafenib interact with?,2,430,28.338164407759905
hcdt,Which biological targets does sorafenib interact with?,3,430,28.341607082635164
hcdt,Which biological targets does sorafenib interact with?,4,430,29.582175409421325
hcdt,Which biological targets does sorafenib interact with?,5,430,32.028715232387185
hcdt,Which biological targets does tofacitinib interact with?,1,333,28.364625146612525
hcdt,Which biological targets does tofacitinib interact with?,2,333,28.943859251216054
hcdt,Which biological targets does tofacitinib interact with?,3,333,33.16079953685403
hcdt,Which biological targets does tofacitinib interact with?,4,333,29.75877491571009
hcdt,Which biological targets does tofacitinib interact with?,5,333,38.322536800056696
hcdt,Which drugs target EGFR?,1,9824,30.449426475912333
hcdt,Which drugs target EGFR?,2,9824,29.505866166204214
hcdt,Which drugs target EGFR?,3,9824,28.00451515801251
hcdt,Which drugs target EGFR?,4,9824,36.14815175533295
hcdt,Which drugs target EGFR?,5,9824,29.698080917820334
hcdt,Which diseases are associated with TP53?,1,376,32.183095406740904
hcdt,Which diseases are associated with TP53?,2,376,29.41038160957396
hcdt,Which diseases are associated with TP53?,3,376,38.879162261262536
hcdt,Which diseases are associated with TP53?,4,376,30.78739247471094
hcdt,Which diseases are associated with TP53?,5,376,30.970177326351404
hcdt,Which diseases are associated with FGFR2?,1,103,29.812746277078986
hcdt,Which diseases are associated with FGFR2?,2,103,28.045323807746172
hcdt,Which diseases are associated with FGFR2?,3,103,23.915256548672915
hcdt,Which diseases are associated with FGFR2?,4,103,24.655672900378704
hcdt,Which diseases are associated with FGFR2?,5,103,29.766960199922323
hcdt,Which diseases are associated with HTT?,2,400,36.53357809409499
hcdt,Which diseases are associated with HTT?,3,400,25.997508123517036
hcdt,Which diseases are associated with HTT?,4,400,21.48438287898898
hcdt,Which diseases are associated with HTT?,5,400,29.035146156325936
hcdt,Which genes are associated with breast cancer?,1,1104,40.278504671528935
hcdt,Which genes are associated with breast cancer?,2,1104,28.686481438577175
hcdt,Which genes are associated with breast cancer?,3,1104,36.182892670854926
hcdt,Which genes are associated with breast cancer?,4,1104,26.602726543322206
hcdt,Which genes are associated with breast cancer?,5,1104,28.300518702715635
hcdt,Which genes are associated with colorectal cancer?,1,1188,27.40582529641688
hcdt,Which genes are associated with colorectal cancer?,2,1188,32.90940824709833
hcdt,Which genes are associated with colorectal cancer?,3,1188,28.587674636393785
hcdt,Which genes are associated with colorectal cancer?,4,1188,23.863686602562666
hcdt,Which genes are associated with colorectal cancer?,5,1209,25.782847253605723
hcdt,Which genes are associated with cystic fibrosis?,1,423,25.529199101030827
hcdt,Which genes are associated with cystic fibrosis?,2,423,25.79570711031556
hcdt,Which genes are associated with cystic fibrosis?,3,423,23.864519143477082
hcdt,Which genes are associated with cystic fibrosis?,4,423,24.90205262042582
hcdt,Which genes are associated with cystic fibrosis?,5,423,24.955329170450568
hcdt,Which diseases are treated with metformin?,1,19,31.550932755693793
hcdt,Which diseases are treated with metformin?,2,19,28.121155813336372
hcdt,Which diseases are treated with metformin?,3,19,26.514233892783523
hcdt,Which diseases are treated with metformin?,4,19,26.32162473909557
hcdt,Which diseases are treated with metformin?,5,19,24.980095660313964
hcdt,Which diseases are treated with sorafenib?,1,6,34.97275703586638
hcdt,Which diseases are treated with sorafenib?,2,6,33.516512267291546
hcdt,Which diseases are treated with sorafenib?,3,6,38.104147819802165
hcdt,Which diseases are treated with sorafenib?,4,6,33.75046359188855
hcdt,Which diseases are treated with sorafenib?,5,6,33.48172681219876
hcdt,Which genes are associated with multiple sclerosis?,1,802,40.17043765448034
hcdt,Which genes are associated with multiple sclerosis?,2,802,44.17856643535197
hcdt,Which genes are associated with multiple sclerosis?,3,802,40.977859411388636
hcdt,Which genes are associated with multiple sclerosis?,4,802,31.917885165661573
hcdt,Which genes are associated with multiple sclerosis?,5,802,41.13227590918541
hcdt,Which genes are associated with rheumatoid arthritis?,1,1057,30.660656332969666
hcdt,Which genes are associated with rheumatoid arthritis?,2,1057,31.149126758798957
hcdt,Which genes are associated with rheumatoid arthritis?,3,1057,28.880798414349556
hcdt,Which genes are associated with rheumatoid arthritis?,4,1057,27.469547728076577
hcdt,Which genes are associated with rheumatoid arthritis?,5,1057,26.867093544453382
hcdt,Which genes are associated with lung cancer?,1,1920,28.61678526736796
hcdt,Which genes are associated with lung cancer?,2,1920,28.05170382373035
hcdt,Which genes are associated with lung cancer?,3,1920,28.987861087545753
hcdt,Which genes are associated with lung cancer?,4,1920,29.120775727555156
hcdt,Which genes are associated with lung cancer?,5,1920,27.159988583996892
hcdt,What are the known targets of ponatinib?,1,124,31.586153279989958
hcdt,What are the known targets of ponatinib?,2,124,29.580064319074154
hcdt,What are the known targets of ponatinib?,3,124,29.498155629262328
hcdt,What are the known targets of ponatinib?,4,124,30.387458942830563
hcdt,What are the known targets of ponatinib?,5,124,36.27168947644532
hcdt,Which drugs are used to treat systemic lupus erythematosus?,1,32,30.41505393013358
hcdt,Which drugs are used to treat systemic lupus erythematosus?,2,38,32.53551020473242
hcdt,Which drugs are used to treat systemic lupus erythematosus?,3,38,28.14095406048
hcdt,Which drugs are used to treat systemic lupus erythematosus?,4,32,30.66476105339825
hcdt,Which drugs are used to treat systemic lupus erythematosus?,5,38,30.16848479025066
hcdt,Which genes are associated with autism spectrum disorder?,1,129,41.33358334749937
hcdt,Which genes are associated with autism spectrum disorder?,2,129,46.79248319379985
hcdt,Which genes are associated with autism spectrum disorder?,3,129,30.950811088085175
hcdt,Which genes are associated with autism spectrum disorder?,4,129,32.991336753591895
hcdt,Which genes are associated with autism spectrum disorder?,5,129,27.534697650000453
hcdt,Which diseases are associated with the ROS1 gene?,1,74,30.41555563546717
hcdt,Which diseases are associated with the ROS1 gene?,2,74,27.30581283941865
hcdt,Which diseases are associated with the ROS1 gene?,3,74,28.75156770646572
hcdt,Which diseases are associated with the ROS1 gene?,4,74,38.16957378573716
hcdt,Which diseases are associated with the ROS1 gene?,5,74,27.27430501766503
hcdt,Which diseases are associated with the ALK gene?,1,235,30.77974845468998
hcdt,Which diseases are associated with the ALK gene?,2,235,26.2223882637918
hcdt,Which diseases are associated with the ALK gene?,3,235,29.5138953179121
hcdt,Which diseases are associated with the ALK gene?,4,235,25.841165587306023
hcdt,Which diseases are associated with the ALK gene?,5,235,27.052483236417174
hcdt,Which diseases are associated with the EGFR gene?,1,265,24.550783755257726
hcdt,Which diseases are associated with the EGFR gene?,2,265,26.76006048731506
hcdt,Which diseases are associated with the EGFR gene?,3,265,28.287788558751345
hcdt,Which diseases are associated with the EGFR gene?,4,265,26.318968940526247
hcdt,Which diseases are associated with the EGFR gene?,5,265,40.01836110278964
hcdt,Which genes are associated with psoriasis?,1,1146,28.1126621812582
hcdt,Which genes are associated with psoriasis?,2,1146,27.873096335679293
hcdt,Which genes are associated with psoriasis?,3,1146,27.73388229124248
hcdt,Which genes are associated with psoriasis?,4,1142,26.211006801575422
hcdt,Which genes are associated with psoriasis?,5,652,25.311664948239923
hcdt,Which genes are associated with ulcerative colitis?,1,223,29.424078542739153
hcdt,Which genes are associated with ulcerative colitis?,2,223,38.44596469961107
hcdt,Which genes are associated with ulcerative colitis?,3,223,28.010449320077896
hcdt,Which genes are associated with ulcerative colitis?,4,223,29.42126197554171
hcdt,Which genes are associated with ulcerative colitis?,5,223,41.722250532358885
hcdt,Which genes are associated with tuberculosis?,1,402,28.893680227920413
hcdt,Which genes are associated with tuberculosis?,2,402,30.911940095946193
